client_id,anciennete_mois,nb_achats_12m,ca_12m,panier_moyen,marge_12m,nb_visites_90j,nb_contacts_service,recence_jours,remise_moyenne,satisfaction_10,nb_categories,canal_principal,region,churn_90j
336,1,1,34.52,34.52,13.55,0,1,217,0.19,9.0,1,mixte,E,0
337,34,2,67.69,33.84,21.92,0,1,18,0.3,8.0,2,magasin,E,0
338,32,4,211.35,52.84,74.51,2,0,0,0.022,9.0,1,mixte,D,0
339,56,6,381.11,63.52,152.34,3,0,61,0.066,10.0,1,mixte,C,0
340,60,7,652.39,93.2,253.95,3,1,40,0.124,8.0,1,magasin,E,0
341,4,0,0.0,0.0,0.0,0,1,120,0.108,6.0,1,magasin,D,0
342,59,5,290.67,58.13,104.56,5,0,42,0.204,8.0,3,mixte,A,0
343,17,2,187.14,93.57,92.33,2,0,128,0.237,8.0,1,web,A,0
344,44,5,312.37,62.47,98.28,4,0,24,0.217,10.0,3,web,C,0
345,67,20,1420.65,71.03,527.09,6,0,102,0.233,9.0,3,magasin,C,0
346,4,0,0.0,0.0,0.0,0,1,900,0.257,7.0,1,web,A,0
347,20,2,81.77,40.88,26.61,0,2,133,0.28,8.0,1,mixte,B,0
348,23,3,117.48,39.16,37.22,3,2,105,0.074,6.0,1,web,E,0
349,28,0,0.0,0.0,0.0,0,1,224,0.354,6.0,1,mixte,D,0
350,46,13,1010.47,77.73,347.77,3,1,115,0.236,10.0,1,magasin,B,0
351,19,6,141.34,23.56,50.24,3,0,9,0.281,10.0,1,mixte,D,0
352,70,10,253.92,25.39,65.34,1,3,181,0.467,10.0,2,web,A,0
353,3,3,51.98,17.33,16.36,2,0,195,0.193,7.0,1,magasin,D,0
354,70,6,318.25,53.04,112.26,5,0,40,0.155,8.0,1,mixte,A,0
355,40,7,367.65,52.52,125.92,2,1,68,0.016,6.0,3,mixte,B,0
356,23,3,158.22,52.74,68.4,3,0,164,0.054,7.0,3,magasin,D,0
357,32,4,111.82,27.96,30.4,2,0,6,0.411,7.0,2,web,D,0
358,67,5,406.1,81.22,156.28,3,2,24,0.0,9.0,1,mixte,D,0
359,33,5,188.11,37.62,61.61,0,0,254,0.418,7.0,1,web,A,0
360,45,0,0.0,0.0,0.0,4,1,171,0.181,7.0,1,web,E,0
361,19,4,216.49,54.12,86.4,3,0,241,0.251,8.0,4,web,C,0
362,27,4,199.06,49.76,66.97,1,1,168,0.191,5.0,2,web,B,0
363,57,9,963.32,107.04,430.84,7,0,49,0.02,8.0,2,magasin,D,0
364,53,1,26.55,26.55,9.66,0,2,201,0.11,6.0,1,magasin,C,1
365,33,3,228.87,76.29,90.89,1,0,20,0.23,8.0,1,web,B,0
366,21,16,1585.86,99.12,514.85,4,0,8,0.173,10.0,3,web,A,0
367,13,2,37.52,18.76,13.84,1,0,207,0.293,8.0,1,magasin,C,0
368,4,3,59.21,19.74,18.96,1,0,28,0.415,7.0,1,mixte,C,0
369,56,0,0.0,0.0,0.0,1,0,360,0.077,6.0,2,magasin,C,0
370,24,13,759.47,58.42,297.83,2,0,12,0.323,8.0,2,mixte,D,0
371,21,11,435.94,39.63,168.36,3,4,86,0.162,8.0,1,web,D,0
372,87,8,343.82,42.98,109.08,6,1,77,0.232,8.0,2,mixte,C,0
373,15,10,733.89,73.39,304.74,6,0,6,0.104,8.0,3,web,B,0
374,22,6,328.37,54.73,124.16,4,1,36,0.158,7.0,1,web,C,0
375,15,9,707.11,78.57,306.93,1,1,33,0.114,9.0,3,mixte,C,0
376,44,23,706.78,30.73,163.08,5,0,156,0.231,8.0,5,web,C,0
377,17,0,0.0,0.0,0.0,3,0,74,0.224,9.0,1,web,D,0
378,1,1,4.59,4.59,0.91,0,2,44,0.277,8.0,1,web,B,0
379,94,23,694.79,30.21,187.98,7,2,43,0.185,9.0,3,web,B,0
380,2,1,22.62,22.62,7.36,1,2,349,0.343,7.0,1,magasin,C,0
381,7,5,545.63,109.13,271.16,3,0,2,0.382,7.0,1,web,C,0
382,51,13,545.06,41.93,147.89,4,2,114,0.157,10.0,2,web,C,0
383,5,0,0.0,0.0,0.0,0,1,391,0.212,9.0,1,magasin,B,0
384,39,1,37.61,37.61,14.07,1,0,224,0.171,8.0,1,mixte,A,0
385,10,0,0.0,0.0,0.0,0,0,475,0.257,8.0,1,web,C,0
386,1,0,0.0,0.0,0.0,1,0,900,0.518,6.0,1,web,B,0
387,11,4,254.5,63.62,88.78,1,0,327,0.085,7.0,4,web,C,0
388,63,4,190.76,47.69,60.16,1,1,397,0.124,8.0,3,web,C,0
389,33,1,35.19,35.19,10.38,3,0,0,0.077,9.0,1,web,A,0
390,18,1,28.02,28.02,10.21,0,2,900,0.16,7.0,1,magasin,A,0
391,8,0,0.0,0.0,0.0,0,1,900,0.243,6.0,1,magasin,D,0
392,55,3,253.0,84.33,97.44,0,3,258,0.092,6.0,3,mixte,C,0
393,15,3,86.33,28.78,25.38,2,0,306,0.229,10.0,2,mixte,D,0
394,72,0,0.0,0.0,0.0,0,0,790,0.08,6.0,1,web,E,1
395,30,9,499.82,55.54,196.08,4,1,130,0.358,10.0,4,mixte,A,0
396,47,4,67.53,16.88,15.78,2,1,18,0.153,7.0,2,web,C,0
397,27,7,477.64,68.23,204.56,2,1,1,0.197,9.0,2,web,E,0
398,40,4,134.83,33.71,47.15,4,0,7,0.032,7.0,2,mixte,D,0
399,83,5,179.58,35.92,54.56,2,2,218,0.322,8.0,2,mixte,E,0
400,30,2,50.63,25.32,11.86,0,1,139,0.119,10.0,1,web,E,0
401,37,5,94.65,18.93,33.74,3,0,116,0.6,8.0,1,web,D,0
402,61,6,591.83,98.64,264.78,3,0,102,0.147,6.0,3,mixte,C,0
403,66,5,256.04,51.21,90.98,2,3,183,0.077,5.0,6,magasin,E,0
404,44,0,0.0,0.0,0.0,0,0,472,0.301,6.0,2,web,D,0
405,34,3,185.07,61.69,62.32,4,2,249,0.143,7.0,2,mixte,B,0
406,3,0,0.0,0.0,0.0,1,1,900,0.128,6.0,1,web,B,1
407,45,2,55.35,27.68,19.51,3,1,126,0.155,9.0,1,mixte,C,0
408,20,12,322.36,26.86,72.44,2,0,113,0.092,9.0,2,mixte,A,0
409,1,0,0.0,0.0,0.0,0,0,474,0.022,7.0,1,web,A,0
410,8,0,0.0,0.0,0.0,1,1,47,0.039,9.0,1,web,E,0
411,4,0,0.0,0.0,0.0,0,1,900,0.171,6.0,2,magasin,C,1
412,1,0,0.0,0.0,0.0,0,1,900,0.476,5.0,1,web,C,0
413,22,1,27.04,27.04,6.89,3,1,161,0.294,8.0,4,web,A,0
414,44,12,508.23,42.35,205.47,2,0,61,0.054,9.0,1,web,E,0
415,28,1,27.09,27.09,8.66,3,1,22,0.173,9.0,3,mixte,E,0
416,96,2,38.03,19.02,10.31,2,1,259,0.247,9.0,2,web,C,0
417,88,6,483.49,80.58,153.24,5,0,46,0.041,8.0,1,web,B,0
418,22,11,392.33,35.67,94.59,1,3,114,0.242,7.0,3,magasin,C,0
419,16,2,37.44,18.72,10.81,2,2,250,0.17,6.0,4,mixte,E,1
420,40,12,972.97,81.08,424.05,6,2,252,0.132,9.0,5,web,E,0
421,21,6,88.52,14.75,24.27,4,0,14,0.301,8.0,1,web,C,0
422,6,0,0.0,0.0,0.0,0,0,644,0.193,7.0,4,mixte,A,0
423,64,2,111.92,55.96,49.51,1,1,122,0.08,8.0,3,web,E,0
424,4,0,0.0,0.0,0.0,0,1,38,0.437,9.0,1,web,E,0
425,14,0,0.0,0.0,0.0,0,0,348,0.38,7.0,2,web,C,0
426,96,1,44.62,44.62,14.16,0,0,350,0.546,9.0,1,magasin,A,0
427,36,6,441.81,73.64,170.13,3,1,109,0.049,10.0,4,magasin,A,0
428,43,15,634.6,42.31,206.39,6,1,119,0.028,7.0,2,web,A,0
429,3,0,0.0,0.0,0.0,0,2,207,0.083,5.0,2,web,B,0
430,64,5,269.46,53.89,92.36,0,0,310,0.081,7.0,2,web,C,0
431,58,0,0.0,0.0,0.0,0,0,60,0.122,6.0,2,mixte,A,0
432,60,3,92.34,30.78,20.58,1,0,446,0.16,6.0,1,magasin,E,0
433,69,1,59.06,59.06,22.9,1,2,17,0.412,7.0,4,web,D,0
434,53,0,0.0,0.0,0.0,0,0,206,0.199,5.0,1,magasin,E,0
435,40,3,79.15,26.38,23.51,2,0,87,0.361,7.0,2,magasin,E,0
436,35,2,23.29,11.64,8.02,0,0,278,0.219,7.0,1,mixte,C,0
437,22,3,103.72,34.57,31.99,0,1,293,0.17,7.0,1,web,B,0
438,30,0,0.0,0.0,0.0,0,1,278,0.077,8.0,1,magasin,A,0
439,38,1,36.34,36.34,12.5,0,0,159,0.227,6.0,1,web,E,0
440,36,4,287.77,71.94,110.25,2,1,69,0.189,9.0,2,web,C,0
441,21,4,158.06,39.52,54.54,2,0,73,0.413,10.0,1,magasin,A,0
442,23,0,0.0,0.0,0.0,1,0,900,0.338,8.0,1,magasin,A,0
443,54,0,0.0,0.0,0.0,1,1,525,0.192,8.0,2,web,C,0
444,55,21,631.13,30.05,198.76,6,0,6,0.057,10.0,3,mixte,B,0
445,17,0,0.0,0.0,0.0,0,3,456,0.092,7.0,1,web,D,1
446,15,0,0.0,0.0,0.0,0,0,900,0.136,5.0,1,mixte,A,1
447,31,16,1383.6,86.48,452.16,2,1,24,0.389,9.0,1,web,E,0
448,47,3,93.28,31.09,33.49,2,2,87,0.17,8.0,1,web,B,0
449,78,14,698.07,49.86,268.79,4,1,49,0.097,8.0,3,mixte,A,0
450,33,0,0.0,0.0,0.0,1,1,621,0.128,8.0,1,mixte,A,0
451,14,0,0.0,0.0,0.0,1,1,572,0.152,6.0,2,web,E,0
452,15,1,50.14,50.14,18.09,0,2,616,0.087,5.0,1,magasin,E,0
453,55,18,1865.56,103.64,670.67,9,2,75,0.014,7.0,2,web,C,0
454,67,35,6225.02,177.86,2285.19,10,2,32,0.115,7.0,3,web,A,0
455,20,8,297.65,37.21,95.93,3,0,44,0.073,10.0,4,magasin,C,0
456,33,3,20.35,6.78,4.15,7,1,3,0.306,8.0,1,mixte,D,0
457,41,9,980.47,108.94,317.9,3,1,185,0.153,6.0,6,web,E,0
458,8,1,15.72,15.72,5.81,0,0,834,0.371,9.0,1,magasin,D,0
459,40,4,124.11,31.03,40.82,1,0,35,0.458,8.0,2,mixte,E,0
460,62,5,161.04,32.21,47.65,0,1,343,0.213,7.0,3,mixte,B,0
461,36,2,95.29,47.64,31.62,3,1,276,0.119,7.0,2,magasin,C,0
462,77,1,21.48,21.48,7.09,1,0,181,0.058,8.0,1,magasin,B,0
463,16,2,76.14,38.07,28.96,1,1,96,0.203,9.0,2,magasin,B,0
464,53,0,0.0,0.0,0.0,0,1,265,0.305,5.0,1,web,C,0
465,26,1,39.8,39.8,15.5,0,0,240,0.136,7.0,1,web,E,0
466,49,1,26.19,26.19,6.9,0,1,469,0.282,9.0,2,web,E,0
467,25,3,337.41,112.47,166.32,1,2,280,0.061,6.0,1,web,E,0
468,59,16,1307.52,81.72,379.33,8,6,48,0.119,6.0,5,magasin,D,0
469,26,8,884.33,110.54,339.19,5,0,84,0.03,8.0,2,web,D,0
470,46,0,0.0,0.0,0.0,1,0,28,0.422,5.0,1,magasin,B,0
471,22,3,91.16,30.39,26.04,0,0,124,0.384,9.0,1,web,C,0
472,31,1,114.59,114.59,49.57,0,1,126,0.075,5.0,1,mixte,C,0
473,56,1,78.95,78.95,35.57,0,1,528,0.094,8.0,3,magasin,E,0
474,32,4,107.2,26.8,33.24,0,1,111,0.359,9.0,1,mixte,C,0
475,69,9,418.1,46.46,159.29,2,1,129,0.331,5.0,1,magasin,E,0
476,51,4,76.86,19.22,20.48,1,0,54,0.16,7.0,1,magasin,E,0
477,29,7,307.59,43.94,111.29,1,1,191,0.214,9.0,2,magasin,B,0
478,33,2,57.46,28.73,19.28,0,1,30,0.145,7.0,1,magasin,A,0
479,21,0,0.0,0.0,0.0,0,2,801,0.092,6.0,2,web,D,0
480,75,58,4962.77,85.57,2150.68,13,1,20,0.163,10.0,3,magasin,E,0
481,34,1,67.01,67.01,23.08,1,1,219,0.089,7.0,2,magasin,B,0
482,24,9,1079.67,119.96,415.61,7,2,82,0.0,8.0,2,web,B,0
483,46,2,69.21,34.6,19.66,3,1,24,0.296,9.0,1,web,E,0
484,29,8,818.56,102.32,341.58,1,0,158,0.133,9.0,3,magasin,D,0
485,29,4,98.0,24.5,38.23,1,0,32,0.268,8.0,2,web,C,0
486,42,3,252.88,84.29,90.93,1,0,209,0.312,8.0,1,web,C,0
487,4,3,84.52,28.17,28.77,1,0,70,0.102,8.0,1,magasin,A,0
488,35,6,297.09,49.51,104.82,4,0,127,0.048,8.0,2,web,B,0
489,17,1,14.27,14.27,4.08,0,0,828,0.356,9.0,1,web,A,1
490,42,7,179.45,25.64,51.11,2,1,226,0.305,7.0,1,web,E,0
491,96,3,112.8,37.6,29.65,3,2,62,0.301,6.0,1,web,E,0
492,29,6,460.17,76.7,158.62,1,0,83,0.4,5.0,1,web,B,0
493,29,9,192.92,21.44,50.19,1,0,110,0.282,8.0,2,web,B,0
494,13,3,66.51,22.17,20.1,1,0,210,0.338,10.0,2,magasin,B,0
495,35,4,234.45,58.61,83.11,2,0,220,0.242,9.0,1,web,E,0
496,39,14,733.83,52.42,245.08,10,1,6,0.116,8.0,5,mixte,D,0
497,36,1,14.13,14.13,3.59,0,0,275,0.392,7.0,1,magasin,E,0
498,10,4,259.85,64.96,104.69,1,2,110,0.052,4.0,1,web,C,0
499,1,0,0.0,0.0,0.0,1,0,213,0.178,8.0,2,magasin,D,0
500,23,0,0.0,0.0,0.0,1,0,900,0.288,7.0,1,web,D,0
501,49,12,1493.6,124.47,590.29,4,1,103,0.09,8.0,3,magasin,C,0
502,46,2,82.85,41.42,24.55,0,1,503,0.055,10.0,4,mixte,E,1
503,36,5,78.97,15.79,21.63,2,0,147,0.123,8.0,1,web,A,0
504,18,0,0.0,0.0,0.0,0,0,351,0.113,8.0,1,magasin,D,1
505,11,1,23.61,23.61,9.78,0,1,128,0.12,4.0,2,web,E,0
506,22,0,0.0,0.0,0.0,0,0,324,0.13,8.0,2,mixte,A,0
507,55,32,2499.14,78.1,967.9,6,0,11,0.188,10.0,1,web,C,0
508,16,7,441.5,63.07,186.92,1,3,58,0.346,8.0,5,web,D,0
509,41,4,166.62,41.66,48.14,3,0,36,0.342,9.0,1,web,A,0
510,9,2,61.05,30.52,17.89,0,1,393,0.298,8.0,2,magasin,E,0
511,8,0,0.0,0.0,0.0,0,1,427,0.304,7.0,1,web,B,0
512,26,1,21.98,21.98,5.88,0,1,13,0.15,9.0,3,magasin,A,0
513,62,6,224.31,37.38,81.16,0,1,92,0.223,7.0,3,mixte,C,0
514,11,1,40.93,40.93,14.16,0,2,117,0.206,6.0,3,mixte,C,0
515,19,10,312.2,31.22,95.58,1,0,202,0.13,9.0,1,magasin,A,0
516,36,5,238.64,47.73,88.27,0,1,192,0.179,10.0,2,web,D,0
517,36,4,282.1,70.53,119.62,3,3,198,0.067,6.0,2,magasin,B,0
518,10,2,18.62,9.31,3.58,1,0,91,0.228,6.0,2,web,D,0
519,27,11,920.9,83.72,336.59,1,1,87,0.095,7.0,2,magasin,B,0
520,38,18,578.43,32.14,157.0,4,1,7,0.127,10.0,2,web,B,0
521,30,2,33.24,16.62,9.01,2,2,107,0.53,6.0,1,web,E,0
522,48,1,47.12,47.12,18.27,1,0,191,0.223,9.0,1,web,C,0
523,35,12,494.99,41.25,181.68,4,0,160,0.194,8.0,1,magasin,A,0
524,42,3,61.51,20.5,18.54,1,0,155,0.245,8.0,1,mixte,B,0
525,55,21,615.29,29.3,180.2,7,1,0,0.077,9.0,4,magasin,A,0
526,22,4,134.41,33.6,45.38,1,0,26,0.216,7.0,1,magasin,B,0
527,27,13,924.69,71.13,291.43,4,2,105,0.302,9.0,4,web,D,0
528,30,7,193.99,27.71,52.18,2,2,45,0.079,7.0,1,mixte,C,0
529,21,3,235.34,78.45,90.14,2,1,340,0.034,6.0,2,web,B,0
530,33,2,281.57,140.78,120.99,1,1,788,0.14,5.0,2,magasin,B,0
531,50,2,39.86,19.93,11.81,1,2,206,0.056,6.0,3,web,C,0
532,51,1,35.5,35.5,10.93,1,1,16,0.102,7.0,1,web,C,0
533,60,1,22.91,22.91,7.27,0,2,797,0.069,8.0,2,web,D,0
534,14,2,148.98,74.49,56.78,0,2,531,0.098,6.0,2,web,A,0
535,17,0,0.0,0.0,0.0,0,1,900,0.243,7.0,1,mixte,D,0
536,51,6,251.77,41.96,73.49,4,2,221,0.231,5.0,2,web,A,0
537,21,2,30.52,15.26,10.55,2,0,25,0.156,9.0,1,web,D,0
538,37,11,895.2,81.38,413.89,3,0,240,0.08,8.0,2,web,C,1
539,1,0,0.0,0.0,0.0,1,0,30,0.332,6.0,1,magasin,E,0
540,19,1,59.12,59.12,27.19,0,1,31,0.03,6.0,1,magasin,A,0
541,1,0,0.0,0.0,0.0,1,0,47,0.2,8.0,1,mixte,D,0
542,32,0,0.0,0.0,0.0,0,1,598,0.261,7.0,1,magasin,A,0
543,42,2,96.53,48.26,39.96,1,0,16,0.051,8.0,1,mixte,E,0
544,43,1,52.24,52.24,19.82,1,0,47,0.187,9.0,1,web,D,0
545,63,1,39.07,39.07,13.58,1,1,128,0.17,5.0,2,mixte,D,0
546,24,3,57.91,19.3,14.42,4,0,7,0.207,6.0,5,magasin,B,0
547,50,6,141.67,23.61,42.39,3,1,178,0.11,9.0,2,mixte,E,0
548,56,1,16.78,16.78,5.06,0,0,480,0.51,9.0,1,mixte,B,0
549,48,5,368.55,73.71,109.2,3,0,3,0.052,10.0,2,web,E,0
550,23,9,705.32,78.37,212.37,2,0,49,0.106,9.0,2,web,B,0
551,10,5,301.08,60.22,127.75,2,1,2,0.054,9.0,4,magasin,C,0
552,34,6,279.21,46.54,77.9,4,1,24,0.231,10.0,4,magasin,D,0
553,31,3,128.85,42.95,42.7,5,0,62,0.379,9.0,1,magasin,C,0
554,71,23,368.55,16.02,71.09,11,3,3,0.266,8.0,1,web,D,0
555,7,4,120.14,30.04,34.7,2,1,93,0.105,8.0,4,magasin,D,0
556,22,5,496.23,99.25,210.94,2,1,71,0.399,7.0,1,web,A,0
557,39,0,0.0,0.0,0.0,0,0,900,0.205,7.0,2,web,B,0
558,9,0,0.0,0.0,0.0,0,0,339,0.009,8.0,2,magasin,C,0
559,1,1,45.08,45.08,18.63,0,1,173,0.366,7.0,2,magasin,B,0
560,35,0,0.0,0.0,0.0,2,0,17,0.445,5.0,1,web,D,0
561,2,2,33.51,16.76,8.68,0,1,489,0.257,9.0,2,mixte,C,0
562,36,9,174.9,19.43,46.1,2,1,82,0.248,8.0,4,mixte,D,0
563,22,1,65.87,65.87,24.48,1,0,232,0.028,7.0,1,magasin,C,0
564,17,0,0.0,0.0,0.0,0,2,900,0.294,7.0,1,mixte,B,1
565,47,3,94.81,31.6,27.24,3,1,241,0.14,6.0,1,web,C,0
566,21,3,200.43,66.81,74.5,0,3,569,0.238,9.0,3,mixte,D,0
567,22,3,37.48,12.49,7.69,2,0,317,0.218,9.0,1,magasin,D,0
568,53,6,156.93,26.16,47.47,2,1,36,0.134,9.0,1,mixte,A,0
569,30,4,132.51,33.13,44.89,2,1,22,0.132,5.0,6,web,D,0
570,21,3,150.11,50.04,55.63,4,0,298,0.071,7.0,3,mixte,C,0
571,25,0,0.0,0.0,0.0,0,1,900,0.182,6.0,1,magasin,C,0
572,32,3,97.54,32.51,28.97,2,0,76,0.406,8.0,1,mixte,B,0
573,46,4,196.41,49.1,75.06,4,1,27,0.271,9.0,1,magasin,A,0
574,25,1,17.6,17.6,5.81,1,0,280,0.187,8.0,1,mixte,E,0
575,41,1,42.43,42.43,14.9,0,0,490,0.095,7.0,1,web,A,0
576,72,2,64.1,32.05,25.15,0,0,81,0.449,7.0,1,web,A,0
577,81,13,1228.91,94.53,404.26,6,2,95,0.236,9.0,3,web,B,0
578,44,11,1375.53,125.05,519.82,8,1,32,0.108,7.0,2,magasin,E,0
579,13,0,0.0,0.0,0.0,0,1,600,0.019,7.0,3,mixte,C,0
580,67,2,88.61,44.3,34.77,4,0,26,0.115,8.0,1,web,D,0
581,1,0,0.0,0.0,0.0,0,0,627,0.04,7.0,1,mixte,C,0
582,1,1,68.11,68.11,32.68,0,1,542,0.018,3.0,1,magasin,A,1
583,45,0,0.0,0.0,0.0,0,3,510,0.313,5.0,2,mixte,A,0
584,60,1,35.38,35.38,11.72,0,0,141,0.155,7.0,2,web,C,0
585,74,7,111.21,15.89,44.93,2,1,151,0.087,8.0,1,mixte,C,0
586,41,24,857.79,35.74,224.88,5,0,43,0.542,6.0,1,magasin,B,0
587,11,3,36.9,12.3,9.94,0,0,416,0.12,7.0,1,mixte,E,1
588,64,1,38.84,38.84,13.42,1,0,6,0.206,7.0,1,web,A,0
589,38,4,168.34,42.08,58.93,4,2,6,0.373,6.0,1,web,C,0
590,54,12,847.05,70.59,328.95,5,2,130,0.14,9.0,1,magasin,C,0
591,64,1,17.94,17.94,5.06,0,0,349,0.37,6.0,1,web,C,0
592,59,8,172.31,21.54,48.58,0,0,255,0.3,9.0,2,magasin,B,0
593,55,31,1289.4,41.59,408.39,9,2,10,0.282,10.0,2,mixte,C,0
594,5,1,20.14,20.14,6.78,0,0,825,0.169,8.0,1,mixte,A,0
595,14,2,40.38,20.19,12.57,1,0,218,0.258,9.0,1,web,D,0
596,54,0,0.0,0.0,0.0,3,1,181,0.006,8.0,4,magasin,B,0
597,19,0,0.0,0.0,0.0,4,0,32,0.039,7.0,3,web,D,0
598,36,6,265.59,44.26,93.78,1,1,277,0.6,8.0,3,mixte,C,0
599,21,1,30.66,30.66,11.66,1,1,394,0.234,6.0,3,magasin,B,0
600,2,0,0.0,0.0,0.0,0,0,900,0.08,4.0,1,web,E,0
601,37,7,428.34,61.19,168.95,3,0,5,0.112,8.0,1,mixte,C,0
602,55,0,0.0,0.0,0.0,0,2,384,0.259,6.0,1,web,A,0
603,36,8,287.5,35.94,69.94,3,1,85,0.502,7.0,2,mixte,D,0
604,85,1,80.66,80.66,30.64,2,2,51,0.179,8.0,1,magasin,D,0
605,33,0,0.0,0.0,0.0,0,1,384,0.367,7.0,1,mixte,D,0
606,40,4,137.02,34.26,44.9,5,0,19,0.12,7.0,3,magasin,C,0
607,33,4,152.12,38.03,49.64,5,0,93,0.107,5.0,4,web,E,0
608,23,10,230.65,23.06,67.53,4,1,38,0.278,7.0,2,web,E,0
609,16,2,51.67,25.84,17.28,0,0,358,0.074,8.0,1,web,E,0
610,63,5,299.53,59.91,113.42,3,0,106,0.262,9.0,1,magasin,C,0
611,17,0,0.0,0.0,0.0,0,0,499,0.365,6.0,2,mixte,C,0
612,61,6,374.62,62.44,107.82,2,1,0,0.167,7.0,2,web,C,0
613,14,2,35.77,17.89,10.84,1,0,165,0.154,8.0,1,web,E,0
614,46,8,407.73,50.97,133.17,2,0,60,0.142,9.0,4,magasin,C,0
615,21,1,54.05,54.05,22.7,3,0,41,0.068,8.0,1,web,E,0
616,27,0,0.0,0.0,0.0,0,2,500,0.07,5.0,1,magasin,D,0
617,42,5,163.52,32.7,55.99,3,0,430,0.198,9.0,1,mixte,D,0
618,60,4,101.88,25.47,35.44,2,1,23,0.217,7.0,4,web,E,0
619,20,0,0.0,0.0,0.0,0,0,505,0.116,8.0,1,web,B,0
620,24,11,1461.18,132.83,644.55,5,2,77,0.239,7.0,1,web,D,0
621,71,1,19.98,19.98,4.8,0,0,267,0.371,8.0,2,magasin,E,0
622,16,2,62.94,31.47,22.66,0,1,422,0.269,7.0,1,web,B,0
623,16,3,70.83,23.61,21.78,2,1,187,0.259,10.0,1,web,E,0
624,35,2,65.62,32.81,20.15,3,1,35,0.16,9.0,1,web,A,0
625,88,7,165.99,23.71,41.26,3,1,79,0.219,8.0,2,web,C,0
626,9,4,98.88,24.72,40.23,1,1,31,0.144,7.0,1,web,E,0
627,31,1,54.02,54.02,21.38,0,0,888,0.122,8.0,1,mixte,B,0
628,34,16,2524.92,157.81,1048.49,4,0,83,0.201,6.0,4,web,B,0
629,46,0,0.0,0.0,0.0,0,1,900,0.303,6.0,1,magasin,D,1
630,23,0,0.0,0.0,0.0,0,0,900,0.115,7.0,2,web,E,0
631,30,14,764.81,54.63,241.64,2,4,107,0.17,5.0,1,web,A,0
632,60,31,1455.71,46.96,308.61,8,4,29,0.157,10.0,3,mixte,E,0
633,33,0,0.0,0.0,0.0,1,2,726,0.0,6.0,2,web,B,0
634,13,1,10.96,10.96,2.53,0,3,297,0.062,7.0,1,magasin,C,0
635,20,0,0.0,0.0,0.0,0,0,420,0.305,9.0,1,mixte,D,0
636,6,1,35.19,35.19,11.55,0,2,141,0.511,7.0,1,web,B,0
637,57,2,68.34,34.17,19.87,0,0,203,0.273,9.0,1,web,B,0
638,42,0,0.0,0.0,0.0,0,1,900,0.243,8.0,1,magasin,D,0
639,39,7,332.92,47.56,94.49,3,0,2,0.216,8.0,2,mixte,B,0
640,46,6,636.74,106.12,252.36,2,2,86,0.274,9.0,2,web,B,0
641,14,0,0.0,0.0,0.0,0,1,900,0.185,8.0,1,web,E,0
642,41,3,271.02,90.34,111.19,2,1,270,0.169,8.0,2,mixte,D,0
643,96,30,3587.91,119.6,1426.67,7,4,60,0.104,9.0,3,magasin,A,0
644,96,0,0.0,0.0,0.0,0,1,842,0.321,6.0,4,web,B,0
645,32,1,13.16,13.16,3.24,2,1,298,0.544,10.0,1,web,A,0
646,14,1,53.03,53.03,18.87,3,0,274,0.383,10.0,1,magasin,C,0
647,29,8,156.14,19.52,46.26,1,1,144,0.078,9.0,4,mixte,A,0
648,38,0,0.0,0.0,0.0,0,0,398,0.325,8.0,1,web,C,0
649,64,3,157.11,52.37,63.41,3,0,69,0.124,10.0,1,magasin,B,0
650,18,1,29.96,29.96,11.11,1,2,868,0.295,8.0,1,web,A,1
651,35,19,506.02,26.63,140.15,7,1,5,0.349,8.0,2,web,A,0
652,34,1,24.1,24.1,8.72,0,2,465,0.075,6.0,1,mixte,D,0
653,87,19,1764.29,92.86,710.1,7,2,37,0.285,9.0,4,web,E,0
654,55,1,28.85,28.85,9.13,0,1,362,0.166,6.0,4,magasin,A,0
655,56,7,147.38,21.05,47.89,4,2,7,0.122,7.0,6,magasin,D,0
656,10,4,128.16,32.04,29.19,1,3,166,0.258,5.0,2,mixte,E,0
657,2,2,62.06,31.03,28.19,2,1,11,0.17,9.0,3,mixte,D,0
658,32,3,244.11,81.37,101.01,3,0,52,0.0,8.0,1,magasin,B,0
659,49,14,999.77,71.41,374.81,1,1,46,0.22,9.0,1,web,B,0
660,33,6,172.16,28.69,50.16,1,0,38,0.375,10.0,3,web,A,0
661,1,0,0.0,0.0,0.0,0,0,900,0.332,7.0,3,mixte,E,0
662,12,0,0.0,0.0,0.0,1,2,358,0.043,6.0,1,web,D,0
663,6,4,185.74,46.44,87.5,2,0,61,0.0,6.0,1,magasin,C,0
664,15,2,120.11,60.06,53.01,0,1,370,0.083,6.0,1,magasin,D,0
665,67,1,27.8,27.8,9.05,2,2,252,0.058,4.0,1,magasin,E,0
666,5,1,23.56,23.56,7.75,1,0,66,0.236,8.0,1,magasin,A,0
667,15,0,0.0,0.0,0.0,0,1,68,0.371,6.0,2,mixte,E,0
668,27,7,186.56,26.65,43.13,2,0,193,0.106,7.0,2,web,B,0
669,15,1,6.05,6.05,0.91,1,0,552,0.395,8.0,1,mixte,A,0
670,52,0,0.0,0.0,0.0,0,0,900,0.105,10.0,1,magasin,B,1
671,95,7,309.28,44.18,114.29,3,0,183,0.281,7.0,4,mixte,E,0
672,88,5,228.19,45.64,96.99,2,0,69,0.21,9.0,2,mixte,C,0
