client_id,satisfaction,date_enquete
4161,7.0,2026-06-15
47964,10.0,2026-06-15
65961,7.0,2026-06-15
66935,5.0,2026-06-15
30911,8.0,2026-06-15
73891,7.0,2026-06-15
43964,9.0,2026-06-15
60324,7.0,2026-06-15
17621,7.0,2026-06-15
10362,7.0,2026-06-15
70926,9.0,2026-06-15
28029,9.0,2026-06-15
43758,6.0,2026-06-15
49243,7.0,2026-06-15
75895,8.0,2026-06-15
68019,6.0,2026-06-15
62619,8.0,2026-06-15
47497,7.0,2026-06-15
8351,9.0,2026-06-15
41021,8.0,2026-06-15
56187,8.0,2026-06-15
56321,8.0,2026-06-15
73238,7.0,2026-06-15
47213,4.0,2026-06-15
53832,8.0,2026-06-15
59793,6.0,2026-06-15
5237,6.0,2026-06-15
75348,7.0,2026-06-15
54786,10.0,2026-06-15
1231,7.0,2026-06-15
42196,10.0,2026-06-15
74181,8.0,2026-06-15
60783,6.0,2026-06-15
29733,8.0,2026-06-15
22085,9.0,2026-06-15
5399,7.0,2026-06-15
39358,8.0,2026-06-15
23877,8.0,2026-06-15
60314,9.0,2026-06-15
75056,8.0,2026-06-15
43236,8.0,2026-06-15
41144,7.0,2026-06-15
64071,9.0,2026-06-15
70635,8.0,2026-06-15
56585,7.0,2026-06-15
54755,8.0,2026-06-15
54073,8.0,2026-06-15
4885,7.0,2026-06-15
41215,6.0,2026-06-15
16033,6.0,2026-06-15
40949,9.0,2026-06-15
25630,6.0,2026-06-15
65374,8.0,2026-06-15
23476,8.0,2026-06-15
53297,9.0,2026-06-15
44320,7.0,2026-06-15
6759,8.0,2026-06-15
65415,10.0,2026-06-15
77938,5.0,2026-06-15
78485,8.0,2026-06-15
43554,7.0,2026-06-15
58969,5.0,2026-06-15
78872,8.0,2026-06-15
8460,9.0,2026-06-15
69854,9.0,2026-06-15
64904,9.0,2026-06-15
42221,10.0,2026-06-15
47926,6.0,2026-06-15
3597,6.0,2026-06-15
2911,5.0,2026-06-15
17484,5.0,2026-06-15
12708,7.0,2026-06-15
1147,6.0,2026-06-15
14779,7.0,2026-06-15
48324,6.0,2026-06-15
3714,8.0,2026-06-15
49244,8.0,2026-06-15
30749,7.0,2026-06-15
1919,10.0,2026-06-15
28982,9.0,2026-06-15
67916,10.0,2026-06-15
58923,9.0,2026-06-15
76787,7.0,2026-06-15
38461,8.0,2026-06-15
15394,8.0,2026-06-15
65707,8.0,2026-06-15
41537,9.0,2026-06-15
47342,6.0,2026-06-15
44253,10.0,2026-06-15
77019,8.0,2026-06-15
22007,8.0,2026-06-15
72527,8.0,2026-06-15
69776,7.0,2026-06-15
70514,10.0,2026-06-15
40168,10.0,2026-06-15
62908,8.0,2026-06-15
79018,6.0,2026-06-15
24025,8.0,2026-06-15
65797,7.0,2026-06-15
78023,6.0,2026-06-15
55619,9.0,2026-06-15
72955,7.0,2026-06-15
23233,8.0,2026-06-15
12513,8.0,2026-06-15
39483,6.0,2026-06-15
1431,8.0,2026-06-15
79642,8.0,2026-06-15
65380,6.0,2026-06-15
58369,8.0,2026-06-15
18120,7.0,2026-06-15
61826,7.0,2026-06-15
48778,7.0,2026-06-15
12177,7.0,2026-06-15
12542,9.0,2026-06-15
45186,5.0,2026-06-15
16882,9.0,2026-06-15
35805,6.0,2026-06-15
10076,7.0,2026-06-15
66414,8.0,2026-06-15
10153,8.0,2026-06-15
46030,5.0,2026-06-15
18566,7.0,2026-06-15
2578,10.0,2026-06-15
44769,7.0,2026-06-15
17059,6.0,2026-06-15
73368,6.0,2026-06-15
62999,7.0,2026-06-15
73013,5.0,2026-06-15
55911,9.0,2026-06-15
18649,8.0,2026-06-15
47529,10.0,2026-06-15
27414,5.0,2026-06-15
40562,10.0,2026-06-15
72805,8.0,2026-06-15
49441,6.0,2026-06-15
41736,9.0,2026-06-15
48059,9.0,2026-06-15
22410,10.0,2026-06-15
52756,7.0,2026-06-15
36269,9.0,2026-06-15
56727,7.0,2026-06-15
20397,5.0,2026-06-15
15747,10.0,2026-06-15
52809,9.0,2026-06-15
66712,8.0,2026-06-15
39955,9.0,2026-06-15
71052,5.0,2026-06-15
73687,8.0,2026-06-15
6950,10.0,2026-06-15
1915,7.0,2026-06-15
23749,8.0,2026-06-15
72628,5.0,2026-06-15
22823,6.0,2026-06-15
64533,7.0,2026-06-15
48525,8.0,2026-06-15
46846,5.0,2026-06-15
21058,7.0,2026-06-15
18771,10.0,2026-06-15
3223,8.0,2026-06-15
59255,10.0,2026-06-15
1357,9.0,2026-06-15
53882,8.0,2026-06-15
60007,9.0,2026-06-15
74651,6.0,2026-06-15
65051,9.0,2026-06-15
8208,8.0,2026-06-15
20109,8.0,2026-06-15
6327,7.0,2026-06-15
77572,8.0,2026-06-15
13756,6.0,2026-06-15
17668,9.0,2026-06-15
19961,10.0,2026-06-15
7057,6.0,2026-06-15
60525,7.0,2026-06-15
41344,9.0,2026-06-15
31617,7.0,2026-06-15
20823,6.0,2026-06-15
77012,6.0,2026-06-15
65136,8.0,2026-06-15
71336,6.0,2026-06-15
9989,8.0,2026-06-15
6248,8.0,2026-06-15
74197,9.0,2026-06-15
8057,8.0,2026-06-15
63783,9.0,2026-06-15
935,8.0,2026-06-15
45927,6.0,2026-06-15
36777,10.0,2026-06-15
66184,6.0,2026-06-15
47395,6.0,2026-06-15
58141,7.0,2026-06-15
77797,10.0,2026-06-15
47691,5.0,2026-06-15
12871,7.0,2026-06-15
64303,7.0,2026-06-15
73455,7.0,2026-06-15
65856,6.0,2026-06-15
19455,5.0,2026-06-15
1459,8.0,2026-06-15
34069,10.0,2026-06-15
9138,8.0,2026-06-15
34433,10.0,2026-06-15
48633,9.0,2026-06-15
40703,8.0,2026-06-15
43468,10.0,2026-06-15
64265,6.0,2026-06-15
29425,7.0,2026-06-15
15404,7.0,2026-06-15
64977,7.0,2026-06-15
50233,5.0,2026-06-15
53157,7.0,2026-06-15
19950,10.0,2026-06-15
27962,8.0,2026-06-15
40206,9.0,2026-06-15
70975,6.0,2026-06-15
44503,10.0,2026-06-15
30585,8.0,2026-06-15
7183,7.0,2026-06-15
68705,7.0,2026-06-15
28425,10.0,2026-06-15
55515,9.0,2026-06-15
53329,8.0,2026-06-15
50822,7.0,2026-06-15
9994,8.0,2026-06-15
68664,7.0,2026-06-15
51430,6.0,2026-06-15
5575,8.0,2026-06-15
9568,8.0,2026-06-15
48192,10.0,2026-06-15
38148,10.0,2026-06-15
34099,7.0,2026-06-15
50251,9.0,2026-06-15
5448,7.0,2026-06-15
962,9.0,2026-06-15
23642,6.0,2026-06-15
46697,10.0,2026-06-15
32308,9.0,2026-06-15
38772,7.0,2026-06-15
19662,9.0,2026-06-15
39756,8.0,2026-06-15
18427,8.0,2026-06-15
5481,7.0,2026-06-15
32154,7.0,2026-06-15
14346,10.0,2026-06-15
74010,8.0,2026-06-15
66901,7.0,2026-06-15
45900,6.0,2026-06-15
25578,10.0,2026-06-15
19215,7.0,2026-06-15
61657,7.0,2026-06-15
9745,4.0,2026-06-15
29814,8.0,2026-06-15
49416,7.0,2026-06-15
31419,6.0,2026-06-15
22038,9.0,2026-06-15
12720,6.0,2026-06-15
70042,2.0,2026-06-15
52285,9.0,2026-06-15
79197,8.0,2026-06-15
28235,8.0,2026-06-15
8892,10.0,2026-06-15
59012,7.0,2026-06-15
59535,7.0,2026-06-15
32211,8.0,2026-06-15
44368,10.0,2026-06-15
25680,6.0,2026-06-15
48554,9.0,2026-06-15
37095,10.0,2026-06-15
75954,4.0,2026-06-15
60098,6.0,2026-06-15
55532,7.0,2026-06-15
30855,7.0,2026-06-15
29009,8.0,2026-06-15
76903,3.0,2026-06-15
15497,9.0,2026-06-15
65205,9.0,2026-06-15
33875,9.0,2026-06-15
52796,6.0,2026-06-15
68663,9.0,2026-06-15
74915,8.0,2026-06-15
67948,7.0,2026-06-15
26657,6.0,2026-06-15
63283,5.0,2026-06-15
11600,4.0,2026-06-15
9117,9.0,2026-06-15
22962,8.0,2026-06-15
25709,8.0,2026-06-15
38844,7.0,2026-06-15
19123,10.0,2026-06-15
32809,8.0,2026-06-15
76011,8.0,2026-06-15
30176,8.0,2026-06-15
76580,9.0,2026-06-15
44877,10.0,2026-06-15
6713,7.0,2026-06-15
76076,4.0,2026-06-15
12554,9.0,2026-06-15
5836,6.0,2026-06-15
70441,8.0,2026-06-15
52140,7.0,2026-06-15
17539,7.0,2026-06-15
69182,8.0,2026-06-15
22857,9.0,2026-06-15
16732,8.0,2026-06-15
69133,8.0,2026-06-15
66531,9.0,2026-06-15
21040,9.0,2026-06-15
33273,10.0,2026-06-15
4089,6.0,2026-06-15
46105,9.0,2026-06-15
48858,7.0,2026-06-15
51765,7.0,2026-06-15
45633,7.0,2026-06-15
20731,10.0,2026-06-15
47260,8.0,2026-06-15
11833,7.0,2026-06-15
56966,8.0,2026-06-15
79827,6.0,2026-06-15
5239,8.0,2026-06-15
28615,5.0,2026-06-15
14716,9.0,2026-06-15
19243,8.0,2026-06-15
34,6.0,2026-06-15
52034,8.0,2026-06-15
34944,8.0,2026-06-15
28606,7.0,2026-06-15
40159,9.0,2026-06-15
23908,6.0,2026-06-15
68013,7.0,2026-06-15
30131,7.0,2026-06-15
47397,9.0,2026-06-15
19779,8.0,2026-06-15
19473,8.0,2026-06-15
12492,6.0,2026-06-15
65024,8.0,2026-06-15
7964,10.0,2026-06-15
32680,7.0,2026-06-15
19251,6.0,2026-06-15
19249,7.0,2026-06-15
34031,9.0,2026-06-15
61285,8.0,2026-06-15
19828,8.0,2026-06-15
46467,8.0,2026-06-15
63257,8.0,2026-06-15
57538,8.0,2026-06-15
76050,6.0,2026-06-15
25617,8.0,2026-06-15
6105,6.0,2026-06-15
49295,7.0,2026-06-15
19280,7.0,2026-06-15
4896,7.0,2026-06-15
62728,7.0,2026-06-15
52758,10.0,2026-06-15
23495,5.0,2026-06-15
73380,9.0,2026-06-15
6712,8.0,2026-06-15
70952,7.0,2026-06-15
45204,7.0,2026-06-15
38756,5.0,2026-06-15
30101,7.0,2026-06-15
15390,7.0,2026-06-15
63716,9.0,2026-06-15
4202,8.0,2026-06-15
55507,4.0,2026-06-15
31214,9.0,2026-06-15
12963,7.0,2026-06-15
9440,9.0,2026-06-15
44014,7.0,2026-06-15
32362,6.0,2026-06-15
14077,6.0,2026-06-15
71106,8.0,2026-06-15
61424,9.0,2026-06-15
36724,7.0,2026-06-15
49928,7.0,2026-06-15
14953,9.0,2026-06-15
44108,8.0,2026-06-15
22923,7.0,2026-06-15
68077,9.0,2026-06-15
50092,6.0,2026-06-15
75061,8.0,2026-06-15
31053,7.0,2026-06-15
61548,9.0,2026-06-15
12007,8.0,2026-06-15
50793,8.0,2026-06-15
36767,8.0,2026-06-15
76579,9.0,2026-06-15
35111,9.0,2026-06-15
8258,9.0,2026-06-15
75502,6.0,2026-06-15
138,9.0,2026-06-15
78981,9.0,2026-06-15
31172,8.0,2026-06-15
19670,8.0,2026-06-15
30949,8.0,2026-06-15
46196,9.0,2026-06-15
42475,8.0,2026-06-15
77565,7.0,2026-06-15
4430,8.0,2026-06-15
43132,6.0,2026-06-15
58680,10.0,2026-06-15
59042,10.0,2026-06-15
7880,5.0,2026-06-15
72944,7.0,2026-06-15
43298,9.0,2026-06-15
76987,5.0,2026-06-15
48706,8.0,2026-06-15
23670,7.0,2026-06-15
1680,7.0,2026-06-15
17232,6.0,2026-06-15
72867,9.0,2026-06-15
33051,8.0,2026-06-15
7030,7.0,2026-06-15
56399,5.0,2026-06-15
57600,9.0,2026-06-15
9539,9.0,2026-06-15
60703,8.0,2026-06-15
24139,6.0,2026-06-15
54828,7.0,2026-06-15
43658,8.0,2026-06-15
41463,7.0,2026-06-15
59816,8.0,2026-06-15
48675,6.0,2026-06-15
75448,7.0,2026-06-15
37987,9.0,2026-06-15
29971,8.0,2026-06-15
53575,8.0,2026-06-15
53890,7.0,2026-06-15
21256,8.0,2026-06-15
60640,7.0,2026-06-15
51317,8.0,2026-06-15
64072,6.0,2026-06-15
56798,10.0,2026-06-15
62164,10.0,2026-06-15
36082,7.0,2026-06-15
48447,9.0,2026-06-15
77112,9.0,2026-06-15
62984,7.0,2026-06-15
28897,9.0,2026-06-15
62651,5.0,2026-06-15
53936,9.0,2026-06-15
59939,9.0,2026-06-15
51718,10.0,2026-06-15
41125,5.0,2026-06-15
18303,8.0,2026-06-15
21896,8.0,2026-06-15
75080,10.0,2026-06-15
20670,5.0,2026-06-15
63270,6.0,2026-06-15
25213,9.0,2026-06-15
23021,9.0,2026-06-15
30495,7.0,2026-06-15
6659,10.0,2026-06-15
32955,10.0,2026-06-15
52528,10.0,2026-06-15
68425,6.0,2026-06-15
9263,8.0,2026-06-15
39216,7.0,2026-06-15
5548,7.0,2026-06-15
71995,9.0,2026-06-15
46344,7.0,2026-06-15
71033,10.0,2026-06-15
22033,8.0,2026-06-15
6768,6.0,2026-06-15
39070,7.0,2026-06-15
29665,10.0,2026-06-15
74696,9.0,2026-06-15
14553,8.0,2026-06-15
52133,10.0,2026-06-15
64598,9.0,2026-06-15
22707,8.0,2026-06-15
48143,6.0,2026-06-15
26164,8.0,2026-06-15
62395,8.0,2026-06-15
41260,6.0,2026-06-15
66657,8.0,2026-06-15
28742,6.0,2026-06-15
52493,10.0,2026-06-15
46414,6.0,2026-06-15
400,10.0,2026-06-15
62172,8.0,2026-06-15
57164,7.0,2026-06-15
20122,7.0,2026-06-15
4085,10.0,2026-06-15
29539,8.0,2026-06-15
34464,7.0,2026-06-15
2056,5.0,2026-06-15
9325,8.0,2026-06-15
53938,8.0,2026-06-15
38824,7.0,2026-06-15
25197,10.0,2026-06-15
34692,6.0,2026-06-15
9249,9.0,2026-06-15
28934,7.0,2026-06-15
29346,6.0,2026-06-15
18288,8.0,2026-06-15
44045,7.0,2026-06-15
71680,10.0,2026-06-15
35213,7.0,2026-06-15
76827,7.0,2026-06-15
64458,10.0,2026-06-15
78666,6.0,2026-06-15
57746,8.0,2026-06-15
54734,10.0,2026-06-15
72551,9.0,2026-06-15
21049,9.0,2026-06-15
75985,6.0,2026-06-15
52503,7.0,2026-06-15
46945,6.0,2026-06-15
55854,8.0,2026-06-15
31922,7.0,2026-06-15
7640,8.0,2026-06-15
21940,6.0,2026-06-15
28621,7.0,2026-06-15
34852,5.0,2026-06-15
11535,6.0,2026-06-15
18930,6.0,2026-06-15
52144,8.0,2026-06-15
79936,6.0,2026-06-15
76570,8.0,2026-06-15
7817,9.0,2026-06-15
58362,8.0,2026-06-15
56561,7.0,2026-06-15
65144,8.0,2026-06-15
42382,9.0,2026-06-15
70752,8.0,2026-06-15
11657,8.0,2026-06-15
28947,5.0,2026-06-15
55690,5.0,2026-06-15
78996,6.0,2026-06-15
69442,9.0,2026-06-15
15622,6.0,2026-06-15
77436,7.0,2026-06-15
31209,9.0,2026-06-15
27818,7.0,2026-06-15
71308,7.0,2026-06-15
75370,10.0,2026-06-15
57357,9.0,2026-06-15
17037,10.0,2026-06-15
14770,6.0,2026-06-15
73637,8.0,2026-06-15
32693,8.0,2026-06-15
48547,7.0,2026-06-15
22914,9.0,2026-06-15
75241,5.0,2026-06-15
2701,10.0,2026-06-15
15976,6.0,2026-06-15
17001,8.0,2026-06-15
35677,9.0,2026-06-15
75068,8.0,2026-06-15
25344,3.0,2026-06-15
36940,5.0,2026-06-15
61709,9.0,2026-06-15
51315,7.0,2026-06-15
9235,9.0,2026-06-15
5781,9.0,2026-06-15
73007,8.0,2026-06-15
14667,7.0,2026-06-15
25547,7.0,2026-06-15
77057,9.0,2026-06-15
27017,7.0,2026-06-15
14969,6.0,2026-06-15
35010,6.0,2026-06-15
65331,5.0,2026-06-15
57418,8.0,2026-06-15
67068,7.0,2026-06-15
27916,10.0,2026-06-15
40321,8.0,2026-06-15
14209,9.0,2026-06-15
30145,9.0,2026-06-15
16218,8.0,2026-06-15
17992,10.0,2026-06-15
78621,8.0,2026-06-15
50187,8.0,2026-06-15
2375,6.0,2026-06-15
57795,8.0,2026-06-15
43548,6.0,2026-06-15
62574,8.0,2026-06-15
56621,9.0,2026-06-15
32057,9.0,2026-06-15
46149,6.0,2026-06-15
5168,5.0,2026-06-15
34295,9.0,2026-06-15
31566,8.0,2026-06-15
43612,7.0,2026-06-15
15988,6.0,2026-06-15
18642,7.0,2026-06-15
66274,10.0,2026-06-15
30693,7.0,2026-06-15
9809,9.0,2026-06-15
37971,8.0,2026-06-15
37216,8.0,2026-06-15
64411,7.0,2026-06-15
73758,8.0,2026-06-15
4816,8.0,2026-06-15
85,7.0,2026-06-15
68055,9.0,2026-06-15
3535,8.0,2026-06-15
22009,6.0,2026-06-15
9779,6.0,2026-06-15
8487,8.0,2026-06-15
50785,6.0,2026-06-15
332,9.0,2026-06-15
36702,8.0,2026-06-15
29439,7.0,2026-06-15
12887,5.0,2026-06-15
5778,9.0,2026-06-15
54868,9.0,2026-06-15
34392,9.0,2026-06-15
53263,6.0,2026-06-15
9931,5.0,2026-06-15
73060,10.0,2026-06-15
46490,6.0,2026-06-15
53464,8.0,2026-06-15
68622,8.0,2026-06-15
39498,7.0,2026-06-15
25468,9.0,2026-06-15
23193,7.0,2026-06-15
52516,6.0,2026-06-15
73456,6.0,2026-06-15
44411,9.0,2026-06-15
17129,10.0,2026-06-15
46320,7.0,2026-06-15
10816,7.0,2026-06-15
34449,7.0,2026-06-15
62673,8.0,2026-06-15
60733,6.0,2026-06-15
48878,10.0,2026-06-15
23201,7.0,2026-06-15
50119,8.0,2026-06-15
42153,10.0,2026-06-15
1179,8.0,2026-06-15
5753,5.0,2026-06-15
46978,9.0,2026-06-15
31021,7.0,2026-06-15
14709,6.0,2026-06-15
19346,7.0,2026-06-15
21255,6.0,2026-06-15
2062,9.0,2026-06-15
18624,8.0,2026-06-15
53204,8.0,2026-06-15
64982,10.0,2026-06-15
67942,8.0,2026-06-15
64816,10.0,2026-06-15
17591,10.0,2026-06-15
21182,10.0,2026-06-15
65715,9.0,2026-06-15
23062,6.0,2026-06-15
32902,6.0,2026-06-15
48738,7.0,2026-06-15
32431,7.0,2026-06-15
49593,8.0,2026-06-15
1604,6.0,2026-06-15
50188,9.0,2026-06-15
64398,5.0,2026-06-15
10643,7.0,2026-06-15
37267,9.0,2026-06-15
21038,6.0,2026-06-15
5914,7.0,2026-06-15
15651,8.0,2026-06-15
34819,7.0,2026-06-15
9106,6.0,2026-06-15
31271,10.0,2026-06-15
27150,10.0,2026-06-15
77746,8.0,2026-06-15
43630,6.0,2026-06-15
54059,8.0,2026-06-15
38939,8.0,2026-06-15
63937,8.0,2026-06-15
22024,9.0,2026-06-15
66528,4.0,2026-06-15
36441,8.0,2026-06-15
37776,6.0,2026-06-15
43787,7.0,2026-06-15
10119,9.0,2026-06-15
28528,8.0,2026-06-15
3679,8.0,2026-06-15
51931,8.0,2026-06-15
44705,6.0,2026-06-15
6106,7.0,2026-06-15
52352,7.0,2026-06-15
23300,10.0,2026-06-15
74037,8.0,2026-06-15
77270,5.0,2026-06-15
69701,7.0,2026-06-15
24100,9.0,2026-06-15
38390,4.0,2026-06-15
21197,7.0,2026-06-15
48295,8.0,2026-06-15
20019,4.0,2026-06-15
6376,8.0,2026-06-15
53798,9.0,2026-06-15
43861,4.0,2026-06-15
19088,8.0,2026-06-15
40165,6.0,2026-06-15
37063,8.0,2026-06-15
27057,9.0,2026-06-15
55209,10.0,2026-06-15
76049,9.0,2026-06-15
66207,5.0,2026-06-15
31759,8.0,2026-06-15
35758,8.0,2026-06-15
69581,8.0,2026-06-15
59860,10.0,2026-06-15
55314,6.0,2026-06-15
37905,7.0,2026-06-15
24488,9.0,2026-06-15
23643,7.0,2026-06-15
65663,9.0,2026-06-15
44882,6.0,2026-06-15
29014,6.0,2026-06-15
15664,9.0,2026-06-15
194,9.0,2026-06-15
27653,9.0,2026-06-15
52610,10.0,2026-06-15
61715,7.0,2026-06-15
21561,8.0,2026-06-15
6753,9.0,2026-06-15
71348,7.0,2026-06-15
58156,6.0,2026-06-15
38348,4.0,2026-06-15
74259,9.0,2026-06-15
15063,9.0,2026-06-15
3784,8.0,2026-06-15
64860,6.0,2026-06-15
46949,9.0,2026-06-15
27382,8.0,2026-06-15
46865,6.0,2026-06-15
877,7.0,2026-06-15
25270,8.0,2026-06-15
68389,6.0,2026-06-15
65646,7.0,2026-06-15
8096,8.0,2026-06-15
44678,7.0,2026-06-15
56366,9.0,2026-06-15
895,8.0,2026-06-15
66234,10.0,2026-06-15
43448,8.0,2026-06-15
58725,8.0,2026-06-15
26677,7.0,2026-06-15
73996,7.0,2026-06-15
26624,7.0,2026-06-15
31296,7.0,2026-06-15
79140,6.0,2026-06-15
26776,8.0,2026-06-15
77049,9.0,2026-06-15
75718,7.0,2026-06-15
173,8.0,2026-06-15
75100,8.0,2026-06-15
57330,9.0,2026-06-15
800,7.0,2026-06-15
78231,7.0,2026-06-15
61465,5.0,2026-06-15
21338,8.0,2026-06-15
49581,7.0,2026-06-15
19153,5.0,2026-06-15
33287,10.0,2026-06-15
39539,10.0,2026-06-15
30916,7.0,2026-06-15
45286,8.0,2026-06-15
3972,6.0,2026-06-15
8803,9.0,2026-06-15
12703,4.0,2026-06-15
60956,8.0,2026-06-15
31378,7.0,2026-06-15
66451,8.0,2026-06-15
25225,7.0,2026-06-15
71637,8.0,2026-06-15
63102,7.0,2026-06-15
59637,9.0,2026-06-15
27109,10.0,2026-06-15
35252,8.0,2026-06-15
13959,8.0,2026-06-15
77597,8.0,2026-06-15
66378,7.0,2026-06-15
47166,6.0,2026-06-15
3751,5.0,2026-06-15
70109,6.0,2026-06-15
9324,7.0,2026-06-15
31608,7.0,2026-06-15
64955,9.0,2026-06-15
32963,8.0,2026-06-15
49041,9.0,2026-06-15
27421,8.0,2026-06-15
30050,8.0,2026-06-15
32650,10.0,2026-06-15
31377,9.0,2026-06-15
30424,9.0,2026-06-15
53759,8.0,2026-06-15
39854,10.0,2026-06-15
52412,6.0,2026-06-15
673,6.0,2026-06-15
8969,10.0,2026-06-15
10902,9.0,2026-06-15
24801,7.0,2026-06-15
31926,9.0,2026-06-15
32687,8.0,2026-06-15
47084,7.0,2026-06-15
33054,8.0,2026-06-15
41100,6.0,2026-06-15
6906,8.0,2026-06-15
62277,6.0,2026-06-15
46421,8.0,2026-06-15
22073,8.0,2026-06-15
53802,7.0,2026-06-15
48587,7.0,2026-06-15
43902,8.0,2026-06-15
53453,8.0,2026-06-15
17572,8.0,2026-06-15
15498,6.0,2026-06-15
32540,7.0,2026-06-15
56405,8.0,2026-06-15
13478,7.0,2026-06-15
67318,9.0,2026-06-15
77328,7.0,2026-06-15
74402,10.0,2026-06-15
10526,7.0,2026-06-15
40743,8.0,2026-06-15
57516,8.0,2026-06-15
13088,10.0,2026-06-15
73716,6.0,2026-06-15
70759,8.0,2026-06-15
15034,7.0,2026-06-15
54182,8.0,2026-06-15
25433,5.0,2026-06-15
43099,8.0,2026-06-15
17685,7.0,2026-06-15
4858,6.0,2026-06-15
64434,7.0,2026-06-15
59932,10.0,2026-06-15
46648,5.0,2026-06-15
59608,5.0,2026-06-15
64173,8.0,2026-06-15
28267,6.0,2026-06-15
22853,8.0,2026-06-15
63333,7.0,2026-06-15
20995,9.0,2026-06-15
5453,8.0,2026-06-15
42013,8.0,2026-06-15
9479,10.0,2026-06-15
60032,7.0,2026-06-15
34909,7.0,2026-06-15
4102,6.0,2026-06-15
47826,8.0,2026-06-15
52145,10.0,2026-06-15
52811,10.0,2026-06-15
25201,9.0,2026-06-15
69863,8.0,2026-06-15
10629,6.0,2026-06-15
79428,8.0,2026-06-15
5673,10.0,2026-06-15
5400,10.0,2026-06-15
47589,10.0,2026-06-15
11951,7.0,2026-06-15
25440,8.0,2026-06-15
44735,6.0,2026-06-15
4936,6.0,2026-06-15
77377,7.0,2026-06-15
56496,10.0,2026-06-15
27084,8.0,2026-06-15
59671,10.0,2026-06-15
10121,7.0,2026-06-15
36726,9.0,2026-06-15
38009,5.0,2026-06-15
49430,7.0,2026-06-15
68805,6.0,2026-06-15
51570,10.0,2026-06-15
53704,7.0,2026-06-15
11479,7.0,2026-06-15
10666,6.0,2026-06-15
25575,8.0,2026-06-15
60585,6.0,2026-06-15
27800,6.0,2026-06-15
33570,6.0,2026-06-15
32868,7.0,2026-06-15
40925,7.0,2026-06-15
44026,9.0,2026-06-15
71864,7.0,2026-06-15
16202,10.0,2026-06-15
79693,9.0,2026-06-15
5891,6.0,2026-06-15
71675,8.0,2026-06-15
44761,10.0,2026-06-15
13459,8.0,2026-06-15
79377,8.0,2026-06-15
23683,8.0,2026-06-15
21202,10.0,2026-06-15
6636,9.0,2026-06-15
74739,7.0,2026-06-15
56744,7.0,2026-06-15
49134,8.0,2026-06-15
46442,7.0,2026-06-15
14616,5.0,2026-06-15
26619,6.0,2026-06-15
17316,6.0,2026-06-15
8789,8.0,2026-06-15
74040,8.0,2026-06-15
36810,8.0,2026-06-15
17881,8.0,2026-06-15
36075,7.0,2026-06-15
53011,8.0,2026-06-15
37008,6.0,2026-06-15
56564,9.0,2026-06-15
55473,8.0,2026-06-15
1540,7.0,2026-06-15
65767,9.0,2026-06-15
60252,9.0,2026-06-15
47930,9.0,2026-06-15
57980,10.0,2026-06-15
62012,6.0,2026-06-15
70642,8.0,2026-06-15
40810,8.0,2026-06-15
9075,7.0,2026-06-15
64656,7.0,2026-06-15
53149,6.0,2026-06-15
69747,7.0,2026-06-15
31254,8.0,2026-06-15
26026,8.0,2026-06-15
33345,6.0,2026-06-15
12163,9.0,2026-06-15
39245,10.0,2026-06-15
29778,8.0,2026-06-15
60689,8.0,2026-06-15
32393,6.0,2026-06-15
31626,8.0,2026-06-15
56194,10.0,2026-06-15
7356,8.0,2026-06-15
4216,10.0,2026-06-15
77557,8.0,2026-06-15
60026,6.0,2026-06-15
58510,8.0,2026-06-15
45400,10.0,2026-06-15
65315,7.0,2026-06-15
39821,9.0,2026-06-15
25703,8.0,2026-06-15
50967,6.0,2026-06-15
52406,7.0,2026-06-15
73410,8.0,2026-06-15
79358,7.0,2026-06-15
60035,8.0,2026-06-15
61675,8.0,2026-06-15
18943,8.0,2026-06-15
47074,4.0,2026-06-15
66735,6.0,2026-06-15
42219,7.0,2026-06-15
29468,5.0,2026-06-15
48067,8.0,2026-06-15
68294,9.0,2026-06-15
38120,8.0,2026-06-15
28361,8.0,2026-06-15
30744,4.0,2026-06-15
73546,6.0,2026-06-15
79334,9.0,2026-06-15
52179,7.0,2026-06-15
61443,7.0,2026-06-15
73849,10.0,2026-06-15
79889,6.0,2026-06-15
47046,9.0,2026-06-15
45484,9.0,2026-06-15
18703,7.0,2026-06-15
70615,8.0,2026-06-15
33733,8.0,2026-06-15
28527,10.0,2026-06-15
76118,8.0,2026-06-15
34533,9.0,2026-06-15
39427,8.0,2026-06-15
48202,9.0,2026-06-15
15510,8.0,2026-06-15
51245,7.0,2026-06-15
77400,7.0,2026-06-15
65408,7.0,2026-06-15
28587,8.0,2026-06-15
44072,7.0,2026-06-15
56746,6.0,2026-06-15
68612,10.0,2026-06-15
252,7.0,2026-06-15
7848,9.0,2026-06-15
65084,7.0,2026-06-15
5863,8.0,2026-06-15
60862,8.0,2026-06-15
44679,6.0,2026-06-15
8765,7.0,2026-06-15
61379,9.0,2026-06-15
1276,8.0,2026-06-15
43963,9.0,2026-06-15
51870,10.0,2026-06-15
34293,8.0,2026-06-15
64347,8.0,2026-06-15
9042,8.0,2026-06-15
58132,7.0,2026-06-15
78184,9.0,2026-06-15
41190,10.0,2026-06-15
62684,8.0,2026-06-15
45289,4.0,2026-06-15
48606,7.0,2026-06-15
11891,8.0,2026-06-15
78120,7.0,2026-06-15
6761,9.0,2026-06-15
61237,8.0,2026-06-15
51232,9.0,2026-06-15
