questionnaire,enqueteur,grappe,strate,duree_min,lat,lon,age,straightlining,prob_inclusion,repondant,sexe,milieu,compte_bancaire,nb_corrections,distance_grappe_m,heure_debut,rang_dans_journee,classe_age,menage_id,invalide,poids_final
Q000176,E035,99,6,35.5,4.374146144408132,18.50336755906866,31,0.364,0.0772,1,H,Rural,non,0,157.0,9,1,15a34,Q000176,0,12.95
Q000177,E054,4,3,30.5,4.2852019749073,18.55203513347926,22,0.116,0.0164,1,H,Urbain,non,0,59.0,14,6,15a34,Q000177,0,60.98
Q000178,E013,64,3,20.7,4.392219066097811,18.503768149939418,1,0.357,0.0197,1,H,Urbain,non,2,87.0,9,6,moins15,Q000178,0,50.76
Q000179,E068,89,5,42.0,4.336835091513792,18.602670838093648,12,0.236,0.0503,1,H,Rural,non,1,607.0,18,5,moins15,Q000179,0,19.88
Q000180,E038,51,3,30.0,4.414229039269248,18.524540471667205,33,0.347,0.0268,1,H,Urbain,non,4,428.0,9,1,15a34,Q000180,0,37.31
Q000181,E071,112,6,35.0,4.386937549474903,18.58323210862285,33,0.201,0.033,0,F,Rural,oui,2,211.0,11,6,15a34,Q000181,0,30.3
Q000182,E012,80,5,28.7,4.422022212450921,18.475322824929854,51,0.23,0.053,1,F,Rural,oui,2,218.0,17,1,35plus,Q000182,0,18.87
Q000183,E038,5,2,28.9,4.4119429666506065,18.53476592189678,48,0.19,0.0715,1,H,Rural,oui,2,589.0,8,1,35plus,Q000183,0,13.99
Q000184,E053,65,4,26.7,4.406868347998325,18.486022293391503,37,0.331,0.0144,1,F,Rural,non,0,333.0,11,2,35plus,Q000184,0,69.44
Q000185,E038,47,3,40.6,4.416723721262154,18.609668865076976,20,0.311,0.0475,1,F,Rural,non,0,1900.0,12,5,15a34,Q000185,0,21.05
Q000186,E034,16,3,42.3,4.400752960808939,18.51128040299541,22,0.092,0.0164,1,F,Urbain,non,1,364.0,14,6,15a34,Q000186,0,60.98
Q000187,E013,115,6,34.2,4.325307882698533,18.54563700534376,37,0.052,0.0594,0,F,Rural,non,2,225.0,11,4,35plus,Q000187,0,16.84
Q000188,E029,27,3,30.2,4.302820753231639,18.5675955359099,45,0.466,0.0451,0,F,Urbain,oui,2,45.0,13,1,35plus,Q000188,0,22.17
Q000189,E018,11,1,22.1,4.31848732831649,18.512677228730247,39,0.038,0.074,0,H,Urbain,non,2,199.0,17,6,35plus,Q000189,0,13.51
Q000190,E023,27,3,39.6,4.396534742116144,18.489984164656168,23,0.17,0.0665,1,H,Rural,non,2,459.0,16,4,15a34,Q000190,0,15.04
Q000191,E052,99,4,29.3,4.248830153797494,18.559279856169425,34,0.233,0.0182,0,H,Rural,non,2,304.0,11,3,15a34,Q000191,0,54.95
Q000192,E048,72,1,26.2,4.359230031336245,18.45338647086564,25,0.414,0.0259,0,F,Rural,oui,2,298.0,9,5,15a34,Q000192,1,38.61
Q000193,E046,99,5,34.2,4.346706803565115,18.617089611200676,0,0.334,0.0549,1,F,Rural,non,0,73.0,13,1,moins15,Q000193,0,18.21
Q000194,E028,56,2,31.7,4.421192225829477,18.543165969744887,27,0.115,0.0395,0,H,Rural,non,0,191.0,18,3,15a34,Q000194,0,25.32
Q000195,E072,15,1,23.4,4.354139384231292,18.47629216066425,24,0.295,0.0419,1,F,Urbain,non,1,533.0,13,2,15a34,Q000195,0,23.87
Q000196,E007,47,4,24.3,4.341574128690225,18.53676790760144,42,0.036,0.0726,1,H,Rural,oui,0,235.0,9,1,35plus,Q000196,0,13.77
Q000197,E026,24,1,36.4,4.4258007550396385,18.578889848993864,14,0.964,0.0415,1,F,Urbain,non,3,335.0,7,5,moins15,Q000197,1,24.1
Q000198,E009,67,5,29.4,4.355404602470807,18.509146852042672,16,0.119,0.041,0,F,Rural,non,0,5.0,10,1,15a34,Q000198,0,24.39
Q000199,E026,33,1,37.6,4.347328335084757,18.4529000485671,46,0.261,0.0143,1,H,Urbain,oui,2,527.0,15,5,35plus,Q000199,0,69.93
Q000200,E073,117,3,35.0,4.335538699855981,18.54383178875933,17,0.345,0.0642,1,F,Rural,non,3,194.0,12,8,15a34,Q000200,0,15.58
Q000201,E028,46,1,41.3,4.374282033746309,18.588058965342555,20,0.538,0.0439,1,F,Rural,non,0,431.0,16,6,15a34,Q000201,0,22.78
Q000202,E069,38,3,28.2,4.343425878215579,18.561652226645705,38,0.198,0.0663,1,H,Rural,non,0,131.0,9,2,35plus,Q000202,0,15.08
Q000203,E038,119,6,35.6,4.343606522829151,18.570139027614847,41,0.094,0.0789,1,H,Rural,oui,1,493.0,16,1,35plus,Q000203,0,12.67
Q000204,E053,63,4,38.5,4.432511632633783,18.59783612106272,51,0.123,0.0574,1,H,Rural,oui,3,368.0,11,3,35plus,Q000204,0,17.42
Q000205,E035,21,4,29.6,4.3624446172095785,18.629147286354886,25,0.333,0.0371,1,F,Rural,non,1,22.0,10,3,15a34,Q000205,0,26.95
Q000206,E020,58,1,41.9,4.337589152243727,18.415329020490454,26,0.197,0.0352,1,H,Urbain,non,1,467.0,9,6,15a34,Q000206,0,28.41
Q000207,E058,31,2,22.3,4.310244755505552,18.483763056984845,28,0.134,0.0733,1,H,Urbain,non,1,313.0,11,8,15a34,Q000207,0,13.64
Q000208,E073,86,3,28.2,4.369925660658274,18.55839414286898,21,0.244,0.0578,1,H,Rural,non,1,434.0,14,6,15a34,Q000208,0,17.3
Q000209,E020,69,4,22.1,4.332012567013196,18.563852797023767,37,0.09,0.012,1,H,Rural,non,1,143.0,15,5,35plus,Q000209,0,83.33
Q000210,E059,88,2,7.3,4.34158335970057,18.472557684220654,26,0.195,0.0404,1,F,Urbain,non,0,406.0,10,2,15a34,Q000210,1,24.75
Q000211,E020,113,6,32.9,4.317423537064684,18.510890883878385,12,0.39,0.0226,1,F,Urbain,non,2,65.0,7,1,moins15,Q000211,0,44.25
Q000212,E054,88,4,39.8,4.369844965807945,18.636103283287,4,0.276,0.0207,1,F,Urbain,oui,2,953.0,13,1,moins15,Q000212,0,48.31
Q000213,E060,41,2,11.6,4.294833720979514,18.532296679360016,29,0.208,0.0582,1,H,Rural,non,1,37.0,16,8,15a34,Q000213,1,17.18
Q000214,E034,25,1,29.8,4.380573317802765,18.5605162525033,40,0.112,0.025,1,H,Rural,non,0,6.0,17,7,35plus,Q000214,0,40.0
Q000215,E056,64,4,23.2,4.332676381332389,18.63954155867461,20,0.029,0.0384,1,H,Urbain,oui,1,468.0,11,7,15a34,Q000215,0,26.04
Q000216,E021,54,3,25.5,4.3958319106046035,18.554708971011326,11,0.069,0.0179,1,H,Rural,oui,2,36.0,12,5,moins15,Q000216,0,55.87
Q000217,E006,38,5,36.2,4.384263152877026,18.58936884038655,54,0.388,0.0142,1,F,Rural,oui,2,253.0,18,8,35plus,Q000217,0,70.42
Q000218,E008,98,4,40.2,4.365200332151811,18.578552078411388,25,0.926,0.0449,1,H,Rural,non,0,687.0,18,2,15a34,Q000218,1,22.27
Q000219,E034,110,4,31.1,4.402307144931946,18.533203071497756,44,0.243,0.0301,1,H,Urbain,non,0,339.0,10,6,35plus,Q000219,0,33.22
Q000220,E068,46,6,42.5,4.4378474926579266,18.530345778150267,46,0.294,0.043,1,H,Urbain,non,1,346.0,14,4,35plus,Q000220,0,23.26
Q000221,E010,82,4,27.4,4.423424731825719,18.60908042029894,55,0.043,0.0563,1,H,Urbain,non,0,118.0,17,2,35plus,Q000221,1,17.76
Q000222,E035,119,5,31.3,4.294456771492778,18.54959716471121,30,0.115,0.0618,1,F,Urbain,non,0,683.0,7,7,15a34,Q000222,0,16.18
Q000223,E053,2,3,31.9,4.3612,18.5551,9,0.246,0.0322,1,F,Rural,oui,0,99.0,10,4,moins15,Q000223,1,31.06
Q000224,E016,44,6,44.7,4.3612,18.5551,2,0.394,0.0318,1,F,Rural,non,1,391.0,17,2,moins15,Q000224,1,31.45
Q000225,E055,89,3,34.9,4.391930501871206,18.40725882722142,27,0.041,0.0164,0,F,Rural,non,1,533.0,8,4,15a34,Q000225,0,60.98
Q000226,E023,60,5,21.4,4.333888545843178,18.628914628823615,56,0.945,0.0178,1,H,Rural,non,2,21.0,14,5,35plus,Q000226,1,56.18
Q000227,E061,96,6,40.7,4.331925804702631,18.540672342154185,32,0.434,0.0686,1,F,Rural,non,0,464.0,17,8,15a34,Q000227,0,14.58
Q000228,E044,57,3,46.9,4.32329120414234,18.550399020597624,51,0.34,0.0663,1,H,Rural,non,0,212.0,13,4,35plus,Q000228,0,15.08
Q000229,E042,8,1,32.3,4.374944452345004,18.5541512861292,16,0.077,0.0265,0,F,Rural,non,2,363.0,10,5,15a34,Q000229,0,37.74
Q000230,E014,53,2,27.7,4.391733820494108,18.61653445876224,52,0.259,0.0481,0,F,Urbain,non,1,25.0,13,1,35plus,Q000230,0,20.79
Q000231,E035,49,2,40.0,4.299419647601672,18.558708596318052,40,0.403,0.0177,1,F,Rural,non,1,197.0,12,1,35plus,Q000231,1,56.5
Q000232,E065,102,1,47.7,4.33428796776673,18.54886568168823,32,0.146,0.0162,1,H,Rural,non,0,121.0,11,2,15a34,Q000232,0,61.73
Q000233,E002,18,4,39.9,4.265248538467144,18.502383457729383,45,0.329,0.0722,1,F,Rural,oui,1,37.0,17,4,35plus,Q000233,0,13.85
Q000234,E057,19,2,22.6,4.24041566957959,18.51431846133126,22,0.336,0.0479,1,H,Urbain,non,2,105.0,11,7,15a34,Q000234,0,20.88
Q000235,E037,17,1,39.3,4.384233291068287,18.58210344288483,37,0.076,0.049,1,F,Rural,non,1,262.0,18,6,35plus,Q000235,0,20.41
Q000236,E054,69,1,36.8,4.3757713166970555,18.561134094058115,18,0.09,0.0208,1,H,Urbain,oui,4,228.0,13,5,15a34,Q000236,0,48.08
Q000237,E050,120,2,27.3,4.368620263374937,18.63435580457257,21,0.33,0.0394,0,F,Rural,oui,2,23.0,16,8,15a34,Q000237,0,25.38
Q000238,E033,75,3,43.0,4.439348897762154,18.509258227583615,15,0.116,0.0405,1,F,Urbain,non,2,650.0,8,7,15a34,Q000238,1,24.69
Q000239,E024,98,6,37.1,4.276213210870423,18.492306160652337,17,0.321,0.062,1,H,Rural,oui,2,34.0,15,8,15a34,Q000239,0,16.13
Q000240,E048,103,5,43.2,4.255994774984091,18.56498911934494,4,0.222,0.0605,1,H,Rural,non,0,3.0,18,3,moins15,Q000240,0,16.53
Q000241,E011,73,5,26.6,4.303832840497018,18.545729168413963,65,0.126,0.0399,0,H,Urbain,oui,2,111.0,16,2,35plus,Q000241,0,25.06
Q000242,E044,74,5,36.8,4.254017999359721,18.49007392480541,10,0.41,0.0663,1,F,Urbain,non,1,549.0,9,2,moins15,Q000242,1,15.08
Q000243,E008,30,5,27.7,4.329332203951313,18.52404909707976,46,0.057,0.0268,1,H,Urbain,non,1,482.0,16,8,35plus,Q000243,0,37.31
Q000244,E049,116,2,35.7,4.389142971554459,18.58523838917741,5,0.378,0.0243,1,H,Rural,non,1,609.0,17,1,moins15,Q000244,0,41.15
Q000245,E048,95,1,44.3,4.374828074912927,18.483988064802706,22,0.393,0.0254,1,F,Rural,non,2,163.0,18,6,15a34,Q000245,0,39.37
Q000246,E007,105,4,24.0,4.411375815381709,18.49312205666404,25,0.308,0.0631,1,F,Rural,non,1,229.0,17,8,15a34,Q000246,0,15.85
Q000247,E057,119,1,24.4,4.378538370491671,18.513587186110072,52,0.309,0.0212,1,F,Rural,non,0,244.0,7,8,35plus,Q000247,0,47.17
Q000248,E032,42,2,40.7,4.339797982885918,18.514614549018635,35,0.23,0.0596,1,F,Urbain,non,0,271.0,14,7,35plus,Q000248,0,16.78
Q000249,E060,18,5,33.9,4.33370192113232,18.589652314521746,14,0.115,0.0481,1,F,Rural,oui,1,111.0,12,6,moins15,Q000249,0,20.79
Q000250,E004,104,4,42.2,4.381872760496119,18.522239432061,25,0.329,0.071,1,F,Rural,non,1,741.0,8,2,15a34,Q000250,1,14.08
Q000251,E014,57,5,28.3,4.283491883115509,18.63156991620059,48,0.106,0.0458,1,F,Urbain,non,1,15.0,16,2,35plus,Q000251,0,21.83
Q000252,E038,116,4,34.4,4.20111560300564,18.497848821526965,46,0.216,0.0365,1,F,Rural,non,0,51.0,9,2,35plus,Q000252,0,27.4
Q000253,E015,84,4,38.8,4.37951116297643,18.568242298790185,20,0.094,0.0293,1,H,Rural,non,0,193.0,7,1,15a34,Q000253,0,34.13
Q000254,E025,31,2,35.5,4.371714574494935,18.547993773021904,8,0.203,0.05,1,F,Rural,non,1,453.0,13,6,moins15,Q000254,0,20.0
Q000255,E050,43,2,21.5,4.438464942013898,18.550160388689903,21,0.107,0.0169,1,F,Urbain,oui,0,71.0,8,4,15a34,Q000255,0,59.17
Q000256,E011,74,2,53.8,4.394821773453742,18.426908104642454,41,0.313,0.0221,1,F,Urbain,oui,2,342.0,7,4,35plus,Q000256,0,45.25
Q000257,E051,48,5,35.5,4.375458920246821,18.49512876001611,4,0.223,0.0632,1,H,Rural,oui,1,69.0,11,7,moins15,Q000257,0,15.82
Q000258,E008,34,6,24.6,4.344393479928727,18.541628900417173,28,0.201,0.077,0,H,Rural,non,0,126.0,8,8,15a34,Q000258,0,12.99
Q000259,E014,26,1,36.2,4.319443568905407,18.451521916295235,10,0.083,0.0359,1,H,Urbain,non,1,796.0,10,1,moins15,Q000259,1,27.86
Q000260,E045,78,4,37.0,4.345987339205649,18.403843900617183,23,0.175,0.0683,1,H,Urbain,oui,3,95.0,10,7,15a34,Q000260,0,14.64
Q000261,E060,5,3,41.0,4.407756697572039,18.488264924972828,38,0.089,0.0469,1,F,Rural,oui,0,421.0,14,5,35plus,Q000261,0,21.32
Q000262,E013,12,4,40.5,4.383183183432652,18.566865999810346,30,0.312,0.0582,1,F,Rural,oui,0,324.0,16,7,15a34,Q000262,0,17.18
Q000263,E023,6,2,32.5,4.406711538934997,18.573861300039642,41,0.323,0.0455,1,H,Rural,non,2,318.0,13,4,35plus,Q000263,0,21.98
Q000264,E070,89,1,21.9,4.365335675455139,18.48882122140096,49,0.132,0.0746,1,F,Urbain,non,0,974.0,16,1,35plus,Q000264,0,13.4
Q000265,E075,4,2,37.2,4.315022880785876,18.53993230112643,86,0.164,0.0279,1,H,Rural,oui,0,10.0,8,4,35plus,Q000265,0,35.84
Q000266,E044,51,2,22.5,4.418028967480075,18.57118478910348,44,0.095,0.0419,1,F,Rural,non,0,2.0,18,5,35plus,Q000266,0,23.87
Q000267,E034,15,1,42.5,4.413504283905874,18.616254018605584,40,0.215,0.08,1,H,Urbain,non,2,95.0,15,5,35plus,Q000267,1,12.5
Q000268,E027,71,3,28.9,4.36927617852339,18.61430867204638,21,0.059,0.0437,0,F,Rural,oui,1,341.0,13,3,15a34,Q000268,0,22.88
Q000269,E046,5,5,38.4,4.38779833070993,18.595564263531372,44,0.314,0.0711,1,H,Urbain,non,2,95.0,16,6,35plus,Q000269,0,14.06
Q000270,E045,4,6,29.4,4.385047583753749,18.523036018448778,54,0.121,0.0309,0,H,Rural,oui,2,54.0,7,5,35plus,Q000270,0,32.36
Q000271,E023,50,4,30.6,4.336580126515675,18.547535941414754,20,0.392,0.0746,1,H,Rural,non,0,1132.0,9,3,15a34,Q000271,0,13.4
Q000272,E002,84,2,28.4,4.346995573966916,18.553563635409354,22,0.578,0.0705,0,F,Rural,non,2,322.0,16,3,15a34,Q000272,0,14.18
Q000273,E012,14,3,39.0,4.314516341469065,18.539170765009334,21,0.096,0.0742,1,H,Rural,non,2,509.0,8,2,15a34,Q000273,0,13.48
Q000274,E072,60,2,29.7,4.346809482343622,18.481172417182968,11,0.225,0.0565,1,F,Urbain,non,1,203.0,14,2,moins15,Q000274,0,17.7
Q000275,E032,98,2,39.4,4.411542074503928,18.622054625829257,30,0.059,0.0767,1,F,Rural,oui,2,214.0,16,3,15a34,Q000275,0,13.04
Q000276,E037,76,6,29.8,4.402052744517178,18.571639451176644,10,0.457,0.0329,1,F,Rural,non,1,134.0,18,3,moins15,Q000276,0,30.4
Q000277,E036,91,4,32.4,4.387923127825134,18.59350075733206,29,0.041,0.0539,1,H,Rural,non,0,413.0,17,4,15a34,Q000277,0,18.55
Q000278,E059,38,3,34.2,4.407958905917546,18.583024628021004,35,0.138,0.0601,1,F,Rural,non,0,128.0,12,2,35plus,Q000278,0,16.64
Q000279,E005,114,3,35.1,4.341734288444132,18.52832844031984,35,0.358,0.0641,0,H,Rural,non,1,80.0,12,3,35plus,Q000279,0,15.6
Q000280,E007,18,2,27.5,4.301334084789881,18.475047061539648,23,0.268,0.0563,1,F,Urbain,oui,3,91.0,9,8,15a34,Q000280,0,17.76
Q000281,E021,73,3,38.9,4.3521561779048,18.58753832086441,7,0.071,0.0723,1,H,Rural,oui,1,572.0,9,6,moins15,Q000281,0,13.83
Q000282,E037,53,4,32.1,4.356115601307344,18.58432076907197,49,0.427,0.0519,1,F,Rural,non,0,92.0,15,1,35plus,Q000282,0,19.27
Q000283,E051,4,6,37.8,4.393786869890413,18.56448359709949,4,0.071,0.0269,1,H,Rural,non,2,60.0,8,6,moins15,Q000283,0,37.17
Q000284,E037,114,3,33.9,4.385572339475596,18.657621869575916,32,0.178,0.0288,1,H,Urbain,oui,2,31.0,17,8,15a34,Q000284,0,34.72
Q000285,E034,85,2,38.1,4.410529023331819,18.521686846363636,53,0.348,0.0242,1,H,Urbain,non,5,149.0,10,5,35plus,Q000285,0,41.32
Q000286,E071,28,6,31.1,4.25925461552792,18.534267024864818,32,0.126,0.0118,1,F,Urbain,oui,4,78.0,18,2,15a34,Q000286,0,84.75
Q000287,E013,7,2,28.5,4.32009840573257,18.560333666639284,50,0.135,0.0494,1,F,Urbain,non,1,117.0,10,5,35plus,Q000287,0,20.24
Q000288,E043,82,1,37.0,4.355432020531909,18.525138787957726,38,0.133,0.0531,1,H,Rural,non,2,321.0,14,1,35plus,Q000288,0,18.83
Q000289,E041,66,4,30.5,4.3839676891402455,18.5382619277422,10,0.104,0.0334,1,H,Rural,non,0,39.0,10,7,moins15,Q000289,0,29.94
Q000290,E036,6,5,44.2,4.464719318223253,18.601627205706517,50,0.165,0.0579,1,F,Rural,non,2,167.0,12,7,35plus,Q000290,0,17.27
Q000291,E061,119,2,34.5,4.311134589141412,18.517625672917898,22,0.102,0.0113,1,H,Rural,non,0,14.0,17,4,15a34,Q000291,0,88.5
Q000292,E021,87,2,24.4,4.32450829949938,18.521032430443395,24,0.198,0.026,0,F,Rural,non,1,220.0,16,8,15a34,Q000292,1,38.46
Q000293,E072,56,2,29.9,4.338833655962847,18.578878498357067,41,0.071,0.0547,1,H,Urbain,non,0,22.0,10,1,35plus,Q000293,0,18.28
Q000294,E025,29,5,27.0,4.322721534098025,18.484011750855746,16,0.336,0.0373,0,F,Rural,non,0,79.0,18,5,15a34,Q000294,0,26.81
Q000295,E041,33,6,41.5,4.315588177232151,18.545904004947243,45,0.039,0.0417,1,H,Urbain,non,1,311.0,11,6,35plus,Q000295,0,23.98
Q000296,E040,55,6,39.4,4.362295870182609,18.54328240936628,37,0.22,0.0325,0,H,Urbain,non,0,149.0,11,3,35plus,Q000296,0,30.77
Q000297,E064,7,2,33.6,4.409182234663989,18.581332778835822,55,0.115,0.0177,1,H,Urbain,non,0,588.0,16,7,35plus,Q000297,0,56.5
Q000298,E033,45,6,36.0,4.36596753852603,18.590164768651604,48,0.175,0.0607,1,F,Rural,non,3,82.0,7,7,35plus,Q000298,0,16.47
Q000299,E022,27,2,33.4,4.3170142865902035,18.54200713227545,27,0.298,0.0522,1,H,Rural,non,2,34.0,9,2,15a34,Q000299,0,19.16
Q000300,E002,14,6,40.0,4.350189014097906,18.545704103212945,24,0.255,0.0531,1,H,Rural,non,1,533.0,18,7,15a34,Q000300,0,18.83
Q000301,E028,16,6,37.6,4.308070463348945,18.548240736969873,20,0.493,0.0215,1,H,Rural,non,0,180.0,15,7,15a34,Q000301,0,46.51
Q000302,E062,42,5,38.9,4.3612,18.5551,27,0.072,0.0525,1,F,Rural,oui,1,152.0,15,2,15a34,Q000302,1,19.05
Q000303,E001,46,6,32.7,4.433557645629789,18.614599121559984,17,0.203,0.0527,1,F,Rural,oui,1,406.0,15,8,15a34,Q000303,0,18.98
Q000304,E068,43,1,29.6,4.280243121567136,18.575088319095425,26,0.159,0.056,1,F,Urbain,oui,1,609.0,14,2,15a34,Q000304,0,17.86
Q000305,E041,83,4,38.7,4.371451318555643,18.613311155435518,12,0.098,0.0337,1,H,Rural,oui,2,453.0,7,7,moins15,Q000305,0,29.67
Q000306,E011,63,1,44.9,4.321089732158564,18.506160917524475,16,0.191,0.0261,0,F,Rural,oui,1,879.0,8,3,15a34,Q000306,0,38.31
Q000307,E023,24,4,41.7,4.363143850571093,18.612560180185294,51,0.213,0.0178,1,F,Rural,oui,1,53.0,12,4,35plus,Q000307,0,56.18
Q000308,E042,117,3,45.1,4.3557222244308935,18.55597609446899,10,0.034,0.0489,1,F,Rural,non,1,128.0,14,4,moins15,Q000308,0,20.45
Q000309,E024,88,6,35.1,4.292946956158601,18.58420939360924,9,0.253,0.0601,1,H,Rural,non,1,177.0,17,2,moins15,Q000309,0,16.64
Q000310,E009,57,3,27.2,4.420440833366893,18.454549359523426,20,0.326,0.0183,1,F,Urbain,non,2,543.0,8,6,15a34,Q000310,0,54.64
Q000311,E050,6,5,27.8,4.352414526401296,18.631318083934573,51,0.389,0.0314,1,F,Rural,oui,0,205.0,17,7,35plus,Q000311,0,31.85
Q000312,E051,110,2,43.7,4.3364994622109245,18.572024181915403,16,0.214,0.0594,0,F,Rural,non,2,607.0,15,5,15a34,Q000312,0,16.84
Q000313,E009,90,1,21.0,4.365815426096417,18.643187590012143,26,0.2,0.0205,1,H,Rural,non,1,281.0,15,5,15a34,Q000313,0,48.78
Q000314,E022,56,5,44.5,4.3164701288101845,18.605591028008227,35,0.089,0.0173,1,F,Urbain,non,0,445.0,14,1,35plus,Q000314,0,57.8
Q000315,E019,20,2,11.9,4.3508171573008045,18.447636039646948,38,0.111,0.0222,0,H,Rural,non,0,28.0,16,5,35plus,Q000315,1,45.05
Q000316,E050,13,5,47.5,4.268134015078137,18.62607922820897,29,0.083,0.0471,1,H,Rural,non,0,1.0,9,1,15a34,Q000316,0,21.23
Q000317,E055,35,3,33.5,4.242144236713062,18.55934446998328,36,0.301,0.0238,1,F,Rural,non,0,919.0,8,4,35plus,Q000317,0,42.02
Q000318,E055,28,6,39.1,4.3114961672216525,18.582095844416855,45,0.134,0.0734,1,H,Rural,oui,1,299.0,17,3,35plus,Q000318,0,13.62
Q000319,E071,26,3,11.1,4.333380752768237,18.577095859034525,11,0.181,0.0409,1,F,Rural,oui,2,359.0,18,8,moins15,Q000319,1,24.45
Q000320,E058,49,3,31.7,4.2721498164814005,18.545064197080396,20,0.181,0.0163,1,F,Rural,oui,0,454.0,18,7,15a34,Q000320,0,61.35
Q000321,E025,6,5,31.6,4.335126044333009,18.52977695278093,18,0.199,0.0732,1,F,Urbain,non,0,227.0,8,7,15a34,Q000321,0,13.66
Q000322,E009,40,5,29.1,4.333314025590337,18.585281946165377,25,0.293,0.0761,1,H,Urbain,oui,2,346.0,8,5,15a34,Q000322,0,13.14
Q000323,E047,105,1,27.0,4.356921834321075,18.508389596208286,49,0.383,0.018,0,F,Rural,oui,1,60.0,17,7,35plus,Q000323,0,55.56
Q000324,E069,104,5,31.7,4.390707669637189,18.55141262324972,45,0.277,0.0375,0,H,Urbain,non,0,363.0,11,8,35plus,Q000324,0,26.67
Q000325,E074,2,3,30.1,4.445604686965644,18.620092432921478,29,0.133,0.0599,1,F,Urbain,non,0,77.0,9,4,15a34,Q000325,0,16.69
Q000326,E018,82,6,25.2,4.381412496448058,18.489025994242905,43,0.285,0.0218,1,H,Urbain,oui,1,120.0,11,2,35plus,Q000326,0,45.87
Q000327,E018,119,4,32.5,4.310794323354403,18.540054369621224,62,0.173,0.053,1,H,Rural,non,1,39.0,13,2,35plus,Q000327,0,18.87
Q000328,E003,70,5,37.1,4.393324562981147,18.608405168631254,12,0.444,0.0631,1,F,Rural,non,0,378.0,12,6,moins15,Q000328,0,15.85
Q000329,E011,47,3,27.7,4.4300302192066425,18.509094910643075,20,0.137,0.0563,1,F,Urbain,non,1,29.0,13,6,15a34,Q000329,1,17.76
Q000330,E042,59,2,32.9,4.30398643084062,18.454594308012332,26,0.084,0.0296,1,F,Rural,oui,2,32.0,13,7,15a34,Q000330,0,33.78
Q000331,E042,26,5,43.8,4.306768828287658,18.45090709761606,36,0.28,0.023,0,H,Rural,non,0,68.0,12,7,35plus,Q000331,0,43.48
Q000332,E028,48,1,24.1,4.2889469956613775,18.526491312425254,38,0.206,0.0795,1,H,Urbain,non,2,455.0,10,6,35plus,Q000332,0,12.58
Q000333,E024,113,4,47.5,4.33177515413435,18.634209532429182,15,0.214,0.0422,1,F,Urbain,oui,1,27.0,18,3,15a34,Q000333,0,23.7
Q000334,E063,74,6,29.3,4.378660781027354,18.511862831281345,33,0.19,0.0606,0,H,Urbain,oui,0,120.0,12,1,15a34,Q000334,0,16.5
Q000335,E035,52,6,35.4,4.434160188170432,18.5356016993143,43,0.249,0.0743,1,H,Urbain,non,1,1105.0,12,4,35plus,Q000335,0,13.46
Q000336,E061,15,5,43.0,4.404583680408093,18.552654231795415,10,0.109,0.066,1,F,Urbain,oui,1,128.0,11,1,moins15,Q000336,1,15.15
Q000337,E073,109,3,45.1,4.379276329014194,18.605305700927463,33,0.936,0.0222,1,H,Urbain,non,2,34.0,16,7,15a34,Q000337,1,45.05
Q000338,E024,20,5,37.3,4.362287887700766,18.592850858902327,21,0.236,0.0741,1,F,Rural,oui,1,322.0,17,8,15a34,Q000338,0,13.5
Q000339,E016,87,1,29.1,4.379575862188568,18.54232957390073,9,0.203,0.0696,1,H,Urbain,oui,2,70.0,12,1,moins15,Q000339,0,14.37
Q000340,E072,37,5,28.5,4.382522227682776,18.579973258159736,45,0.282,0.0683,1,F,Urbain,non,0,636.0,14,7,35plus,Q000340,1,14.64
Q000341,E048,34,2,30.0,4.425159809801478,18.60304814156184,37,0.285,0.027,1,F,Rural,oui,1,34.0,15,5,35plus,Q000341,0,37.04
Q000342,E022,21,5,47.2,4.358955947060885,18.467726474489474,17,0.341,0.0131,1,F,Urbain,non,1,282.0,13,4,15a34,Q000342,0,76.34
Q000343,E047,46,3,31.3,4.37308737555035,18.53116001279434,44,0.078,0.0594,1,F,Rural,non,0,11.0,16,6,35plus,Q000343,0,16.84
Q000344,E039,82,5,36.3,4.33957511080042,18.489966216426215,62,0.095,0.0547,1,F,Urbain,non,2,79.0,17,3,35plus,Q000344,0,18.28
Q000345,E068,50,4,26.7,4.365670036918438,18.513669939991008,32,0.24,0.0142,1,H,Rural,non,1,259.0,17,2,15a34,Q000345,0,70.42
Q000346,E020,3,6,25.9,4.3471847846541225,18.582504389999677,10,0.386,0.0131,1,F,Rural,non,1,506.0,11,5,moins15,Q000346,0,76.34
Q000347,E075,32,5,34.2,4.300521413741636,18.4899860587947,26,0.19,0.0301,1,F,Rural,non,1,19.0,16,4,15a34,Q000347,0,33.22
Q000348,E071,20,6,9.4,4.403663838740688,18.665471579345184,1,0.417,0.0537,1,F,Rural,non,0,121.0,12,6,moins15,Q000348,1,18.62
Q000349,E014,49,1,32.2,4.434412710408285,18.582951261513568,29,0.433,0.0495,1,F,Rural,non,0,437.0,15,1,15a34,Q000349,0,20.2
Q000350,E013,109,3,23.6,4.358128633822995,18.520769489983675,25,0.374,0.0544,1,H,Rural,non,1,238.0,11,8,15a34,Q000350,1,18.38
Q000351,E040,116,3,33.5,4.37660266940557,18.54342488867974,42,0.146,0.0549,0,F,Rural,non,1,339.0,9,2,35plus,Q000351,0,18.21
